id,timestamp,variant,price
ajs-next-8d675f11bae630688544b07fb7480181,2024-04-10 23:03:57.318000,SP-SL-S-BLK,32.99
ajs-next-fbe330d4d0da7150a0b7db4fb2420c19,2024-04-11 14:14:08.027000,LYT-LY0939-34C-BLK,48
ajs-next-5b88c8dc49bb1eb9c2f0f2973e3dcc87,2024-04-11 14:49:45.073000,TRU-LAB-10210-S-BLK,34.99
ajs-next-08cee7fd959219cfdc1c8d042a48beb0,2024-04-11 01:27:30.804000,SHE-CBB-81071-S-BLK,32.99
ajs-next-c118f82251821bdb99bd6372d73cb3f3,2024-03-03 21:19:35.286000,SHE-OBS-73005-S-BLK,20.99
ajs-next-028d867fba817e08d65a863dbcabf1f2,2024-03-19 20:46:46.432000,SHE-SNC-62001-S-BLK-2PK,35.989999999999995
ajs-next-6da7f01b261a31eb171ffc977c3019c9,2024-02-22 15:35:25.449000,TRU-SPB-10022-S-BLK,28.99
ajs-next-3516220e8d7bdc46ca4b5516a0375987,2024-02-05 22:08:41.270000,EMP-SNC-62001-S-BLK,17.99
ajs-next-d12e4b544c6ac345c2b87a85c05a6627,2024-03-28 00:20:44.520000,SP-SL-S-BLK,23.99
ajs-next-a4e4fbd2cf13f4462a36d955e3192b43,2024-03-23 01:22:34.765000,TRU-SB-91404-XS-BLK,19.99
ajs-next-000e883acf7f291eebc66fee71723cfe,2024-03-05 23:03:41.734000,TRU-SB-91401-XS-CHT,22
ajs-next-d79de032319eb1c33e5601d1c6ff4cb6,2024-03-05 22:39:25.704000,TRU-MSB3-51422-BLK-XSS,22.99
ajs-next-f73b5df3f6f0ed9002715f1c7ed6827c,2024-03-05 22:25:00.639000,HH-HST005-XS-XBK,11.99
ajs-next-00440d95386d8d5798a82a0ea4b05e15,2024-03-05 22:41:58.222000,TRU-LAB-10210-S-BLK,32.99
ajs-next-ad03b043be2ac254072d3cc15621e42d,2024-03-11 17:06:58.592000,TRU-MSB-51422-XS-S-DUMMY,11
ajs-next-3b55e10f5ce91ef475e9e2924256a10c,2024-02-13 14:49:50.834000,EMP-HWL-42002-S-BLK,12.99
ajs-next-14df97e166a67e3763142ee049467c75,2024-02-15 17:02:57.659000,SHE-SNC-62001-S-BLK,18
ajs-next-e03cbe5be2016f56df420df5f3ab9e1a,2024-03-04 11:21:07.781000,EMP-HWL-42075-S-BLK,43
ajs-next-c82dd8372bcdcf5e6a884a52ad03ee3c,2024-03-14 14:28:51.764000,SHE-HWS-55021-S-BGE,25.99
ajs-next-571fbe7aec950f15c03a3d50b7a43794,2024-04-09 12:23:58.662000,TRU-LAB-10210-S-BLK,34.99
ajs-next-c2b391a36998fe54bde6ac4b85cae984,2024-03-20 15:41:00.888000,EMP-SLS-81005-S-BLK,32.99
ajs-next-34f9107742af721160f94b97c2c08d1f,2024-03-20 15:40:09.073000,EMP-SLS-81005-S-BLK,32.99
ajs-next-b9a827808026de674c3c48091ce35fbf,2024-03-28 20:23:23.511000,SP-SL-S-BLK,32.99
ajs-next-5925c8fd4fd8d82ddf9c5e8ded946195,2024-01-30 03:00:16.030000,EMP-HWL-42075-S-BLK,30.99
ajs-next-f95a16966e06646e02462e87fd3c7adf,2024-01-11 20:39:42.779000,SMNT-WB-22428-LTGRAY,5.99
ajs-next-5ea606c6b45ea00949f4a02af136769a,2024-01-15 18:11:43.562000,EMP-SNC-62001-S-BLK,17.99
ajs-next-00577a16ebc3512ddd9d3c36b6763079,2024-02-14 15:00:40.092000,EMP-HWL-42075-S-BLK,30.99
ajs-next-b6087db3cfe227bf4212c633e44d293e,2024-02-22 15:37:46.787000,TRU-SPB-10022-S-BLK,28.99
ajs-next-4cda6832141b188a4158dc3329896700,2024-02-22 15:38:10.220000,BUNDLE2-S-BLK,43.99
ajs-next-2fe61488f3f06478639093ea1d30c90c,2024-03-13 21:00:05.196000,TRU-LAB-10210-S-BLK,34.99
ajs-next-799604b1d2beeabdc47cb547b59a3fdf,2024-03-19 20:11:41.987000,SHE-SNC-62004-S-WHT,18.99
ajs-next-be31c821c000cc0cb38b183d50d15837,2024-02-25 16:38:45.325000,SHE-CSL-41402-S-BLK,26.99
ajs-next-06c2787385b23ec11cf9b8f789bb7736,2024-01-19 23:59:55.628000,SHE-OBC-73001-S-BLK,28
ajs-next-3d8957ab9b485fb2dc2b7bf9b620d2cf,2024-01-19 23:56:51.642000,EMP-HWL-42075-S-BLK,32
ajs-next-87f5621d2bcbd9e782237c7fb2be8751,2024-01-09 17:16:17.123000,EMP-HWL-42075-S-BLUE,22.99
ajs-next-820df4dc17b8824c952fe355aa2585b3,2024-02-24 22:18:20.510000,SHE-TKC-62008-S-BGE,23.99
ajs-next-3a73f328f3c4e8b12633f1942d88092a,2024-01-21 23:06:01.416000,EMP-HWC-42024-S-BLK,15.99
ajs-next-c74ccd32b7f3da9b20cf968d82e5afa4,2024-04-01 11:48:01.933000,TRU-SPB-10022-S-BLK,28.99
ajs-next-2434fbb97e76def643231f5ed5727032,2024-04-01 11:49:58.723000,TRU-LAB-10210-S-BLK,34.99
ajs-next-c40c570f1a752cf09c5dd71231ee4922,2024-04-03 01:15:57.582000,SHE-SNC-62001-S-LVD,28
ajs-next-e21e60875819efa04d69c75e84956daf,2024-02-26 21:28:39.846000,"",32.99
ajs-next-c37ed5d33beb07309448d205022a48d4,2024-03-26 15:53:05.384000,SHE-SNC-62001-S-BLK,23.99
ajs-next-aef7db7f964c6176e6c093117c43f6e8,2024-03-26 15:53:11.327000,SHE-SNC-62001-S-BLK,23.99
ajs-next-e313c21104846fb5d3cbe58fa57bfb44,2024-04-04 11:43:25.741000,TRU-SB-91401-XS-CHT,15.99
ajs-next-e2b9aa6181845de3f4e99635c619b6fc,2024-03-15 08:26:34.198000,SHE-SNC-62001-S-NUD,23.99
ajs-next-ac9e1e1ca7cc04817df759ff1611230a,2024-03-16 03:04:40.591000,TRU-LAB-10210-S-BLK,34.99
ajs-next-69f3babfb3375f4381de8e581d2cdad3,2024-03-16 02:41:39.996000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-1f925606c33b0e93da0568e6503bb0dc,2024-02-11 11:57:20.434000,TRU-SPB-10022-S-BLK,28.99
ajs-next-1421ffc2f6c70ebbb1709c74c603eefa,2024-04-11 15:42:27.719000,EMP-WTS-87045-S-BLK,27.99
ajs-next-623dc7c2decbcdba3cba4e1ba1308dc4,2024-01-14 20:58:04.206000,EMP-HWL-42075-S-BLK,43
ajs-next-4b5ce58a0672f5320ec5296f2c23aa84,2024-01-18 15:16:47.819000,SHE-HWS-55010-S-BLK,32.99
ajs-next-84c681613548fcfc6158496551e5b4a7,2024-01-18 11:24:51.065000,"",82
ajs-next-1b88e90327c72f2b2abb254bfd290bdd,2024-03-26 20:05:12.890000,SHE-HWS-55021-S-BGE,36
ajs-next-5377ca8f762c824200292ac77b1c99f2,2024-03-26 19:43:32.050000,EMP-HWC-42024-S-BLK,15.99
ajs-next-1cec6019f9f3822d3aa1dfa328cf7147,2024-01-08 21:26:44.359000,TRU-SPB-10022-S-BLK,28.99
ajs-next-926ee79598cf72b10fbe9b84882e843b,2024-02-12 03:40:16.955000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-4bf754594a3d8b488328daa2ce836e72,2024-03-07 19:15:31.014000,PLA-US4956-BLK-S,24.99
ajs-next-5524ccefaf66b4ad031d1625cbac57e0,2024-02-26 12:57:02.055000,TRU-LAB-10210-S-BLK,32.99
ajs-next-2ea6796981cbb9e4635c04977b8c5b6e,2024-03-27 21:01:12.590000,SHE-SNB-95001-S-BLK,29.99
ajs-next-4c3b1b6f9c93b71e2bd751088ab744c9,2024-03-27 20:13:16.646000,EMP-SNC-62001-S-BLK,21.49
ajs-next-455ed03012f26092138e3cee5dc6887f,2024-03-04 15:56:11.974000,TRU-SPB-10022-S-BLK,40
ajs-next-8105e27b975b4cdd14ee38db3d5ec7ae,2024-03-04 15:57:28.630000,TRU-SPB-10022-S-BLK,28.99
ajs-next-00955c9f56c64ec9201e682a2c0d797b,2024-03-12 16:24:19.358000,TRU-SB-91404-XS-BLK,19.99
ajs-next-511fda8623ecfa8ef25331c0618b9e63,2024-02-14 16:33:41.616000,SHE-TKC-62008-S-WHT,22.99
ajs-next-7c7c5359a6fd731786122e4a4ac3494b,2024-03-30 22:51:02.319000,TRU-SB-91404-XS-BLK,15.99
ajs-next-8fca199de8e31e2bead1aea09c3aef0d,2024-03-30 22:46:53.276000,EMP-HWS-55020-S-BLK,15.99
ajs-next-bf32ab5914b4585b494ace2ca3468f2f,2024-03-30 22:55:52.362000,EMP-SSB-81068-S-BGDY,15.99
ajs-next-aa00960daa0eaed5522910f2ba551556,2024-03-30 22:39:07.936000,EMP-SSB-81068-S-BGDY,15.99
ajs-next-237b17de384d5ffaa4fb7b07b3abf1fa,2024-01-06 11:23:36.844000,SHE-SNC-62001-S-BLK,30
ajs-next-bb481812c4ba9ead896551d8246bea40,2024-03-04 12:51:48.061000,EMP-HWL-42075-S-BLUE,22.99
ajs-next-19d93afaa6899f65570a8b36573aee32,2024-03-15 20:17:26.384000,PLA-US4956-BLK-S,24.99
ajs-next-df8ab20f399351db6d97cdfa5f151434,2024-03-16 23:59:54.441000,TRU-LAB-10210-S-BLK,48
ajs-next-35b3903964d3d31956dc4fb4600d41cd,2024-04-11 16:20:47.348000,TRU-MST-33422-014-CHOC,10.99
ajs-next-c77913d8216b5c882a6d3e8f17f788cf,2024-01-25 13:34:22.244000,SHE-AWSP-52005-XSS-BLK,30
ajs-next-3057ae0ef2a08f3f47403538e3fa0ff6,2024-04-06 21:44:05.433000,SHE-OBS-73005-S-BLK,20.99
ajs-next-375ed51ab5d25190a177b999e263f28f,2024-03-29 15:11:20.890000,SHE-SNC-62001-S-NUD,23.99
ajs-next-6339d207ad395d20baaf1a5109c7bc8f,2024-03-26 20:17:40.533000,SHE-HWS-55021-S-BGE,25.99
ajs-next-5c7947a58d155ed98368692d8594977e,2024-03-13 20:09:20.335000,TRU-LAB-10210-S-BLK,48
ajs-next-f1f129554f9a72464572887e60171cfb,2024-04-01 10:32:42.441000,TRU-LAB-10210-S-BLK,48
ajs-next-39ca7571368ab577ab42685fa07534ce,2024-02-27 09:22:42.857000,SHE-SNB-95001-S-BLK,29.99
ajs-next-2d66b0e720a8fcca8bff24c417efd764,2024-03-19 13:27:38.849000,TRU-SPB-10022-S-BLK,28.99
ajs-next-faebb5083ebb2914009b7a5b74f586a3,2024-03-25 20:23:47.841000,TRU-SPB-10022-S-BLK,28.99
ajs-next-81cc5ed2faa97b136cf78ea3ed9cf4e5,2024-03-25 20:24:00.310000,TRU-SPB-10022-S-BLK,28.99
ajs-next-7e1e06723d395b06bc77a53ad0670e82,2024-03-25 20:24:04.925000,SHE-SNB-95001-S-BLK,29.99
ajs-next-eb2350f6403cabc0f7e5d15f6f0ec536,2024-03-25 20:27:39.023000,SHE-HWS-55021-S-BGE,25.99
ajs-next-8543cc1960b19d270d0a1b667e6cb9b9,2024-03-23 23:30:09.339000,"",17.990000000000002
ajs-next-4d5fa04daf4b53c24d9c55d279ba7268,2024-04-11 05:08:22.976000,TRU-WSB-10024-S-BLK,27.99
ajs-next-b17754a7e4eed2bbc17fbd79bdc0ebc7,2024-02-09 19:43:09.490000,EMP-HWS-55020-S-BLK,13.99
ajs-next-87288a9ff8969edd24228b2c9938c548,2024-04-01 23:41:14.754000,TRU-SB-91401-XS-CHT,15.99
ajs-next-d06182dcd68bacb3498820d5adfe22f3,2024-04-01 23:41:58.423000,SHE-SNC-62001-S-BLK,23.99
ajs-next-45632eb5b4b81025c204188a1e545550,2024-04-01 23:42:13.581000,SHE-HWS-55021-S-BGE,25.99
ajs-next-b140772b01423d4febdc5e929fb37c71,2024-03-25 16:00:39.292000,TRU-SB-91401-XS-CHT,22
ajs-next-589ae65f82783844d7c2ddf3bbe5a76d,2024-03-25 16:00:43.475000,TRU-SB-91401-XS-CHT,22
ajs-next-0e1a5972d43be93a8a9db2d4a5b590b9,2024-02-20 16:15:30.336000,EMP-HWT-98099-S-BLK,15.99
ajs-next-bffe663428efeab15f647cfa046d9bc6,2024-03-06 17:17:22.837000,TRU-SPB-10022-S-BLK,28.99
ajs-next-f6ee85e6353934d5a06394442a362523,2024-03-05 21:55:01.962000,TRU-SB-91404-XS-BLK,16
ajs-next-61c4da4b63fff27db3854bc9c4f4149a,2024-01-09 10:38:59.538000,SHE-TKC-62008-S-BGE,32
ajs-next-d900502023e2281e5faea8566ec5f153,2024-01-19 14:29:15.865000,"",28.99
ajs-next-db684ea30cb364e7083e060f89c4c5bf,2024-01-16 19:19:48.337000,SM-WB-V1,10
ajs-next-57120c4477a7f65ce5cd875bc280e2b2,2024-01-16 19:56:32.796000,SHE-SNC-62001-S-BLK,21.99
ajs-next-e32029568cf7dc4944dc953a31c2e4fe,2024-03-14 14:09:37.563000,SMNT-MT-22444-WHT,11
ajs-next-7621126aac7f0d5fb92d0786a4340772,2024-03-12 03:48:25.949000,SHE-HWS-55021-S-BGE,25.99
ajs-next-e6c9ef74f0ea0d651d28588b299c4e96,2024-03-29 14:18:41.436000,SHE-SNC-62001-S-BLK-2PK,49.5
ajs-next-0f17a314f4ae6f7066572ef2c3a9f3d4,2024-03-23 22:45:27.622000,SHE-SNB-95001-S-RST,37
ajs-next-46fcc01c3544040f0dca30c3d8f85b35,2024-04-04 16:12:07.167000,TRU-SPB-10022-S-BLK,28.99
ajs-next-b64b9072beb466547c14b8e1089a45e4,2024-03-12 23:15:17.533000,SP-SL-S-BLK,15.99
ajs-next-28c7ad3ad2502186a35423909bd3e3d4,2024-04-11 10:38:43.255000,TRU-LAB-10210-S-CHT,32.99
ajs-next-5403e3126deaa62c486c277e594dddae,2024-04-11 10:33:16.792000,SHE-JSS-55025-XSS-BLK/GREY,26.99
ajs-next-5dd38601fe5c8b92758fa5f913b96eaf,2024-04-11 11:44:22.414000,TRU-SPB-10022-S-BLK,29.99
ajs-next-4028be8c28f1a1c1f5e3da3e2bd3faa2,2024-04-11 11:42:50.176000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-107d15287fb43800448ebb818183d016,2024-03-24 23:21:58.539000,TRU-SB-91404-XS-BLK,28
ajs-next-08c694fb1ae7187166a8851b576678ed,2024-03-29 20:19:00.923000,TRU-MST-33422-014-CHOC,10.99
ajs-next-1059746eec3eabdd64e6333a027b54cb,2024-04-01 12:08:40.827000,SHE-HWS-55021-S-BGE,25.99
ajs-next-bba57f4a59d086109551a5c2dd4657b5,2024-02-02 14:16:10.488000,SHE-SNC-62001-S-BLK,30
ajs-next-2b78c819c19a0fa99b6ca3dfa8c43e7e,2024-03-31 18:17:31.375000,TRU-SB-91404-XS-BLK,15.99
ajs-next-e7bab0a802a1cd861bf15e0ad7cab19b,2024-03-28 16:38:59.431000,TRU-LAB-10210-S-BLK,48
ajs-next-30cb839a6a93eab980be19571a65dbd3,2024-04-11 13:38:06.875000,EMP-SB-81004-S-BLK,21.99
ajs-next-ecaf784e1f1e89c8c327faba43b20285,2024-04-11 13:15:37.173000,EMP-HWS-55020-S-BLK,13.99
ajs-next-fe4cd26acca82427b749f79864e01243,2024-04-11 13:49:10.483000,BLI-DF3491-S-EGV,35.99
ajs-next-9dfb7603bfff6e44a92ec94604ff052e,2024-04-07 20:05:07.178000,TRU-SPB-10022-S-BLK,40
ajs-next-294e00a5b5f925346abaff77fa2fa485,2024-02-16 20:11:52.270000,EMP-HWL-42075-S-BLK,25
ajs-next-726d3b9d2963d1121f533b344e6457e5,2024-01-27 16:04:13.738000,SHE-BHEB-13402-S-BLK,29.99
ajs-next-311bb15a145f98dfeccbee6a5c57d0b8,2024-03-18 16:21:26.427000,EMP-SSB-81068-S-BLK,27.99
ajs-next-8c800a38c91961ff17dd4dfb9c789904,2024-03-18 16:21:40.365000,EMP-SSB-81068-S-BLK,27.99
ajs-next-dd085b95edbcf6e6941ddc037ce3a324,2024-03-05 15:21:45.864000,BERK-4415-1-329,8.95
ajs-next-701257c7d80457fe2c5db0c233edecab,2024-03-05 15:23:35.292000,HH-HSP002-1/2X-1T7,10.99
ajs-next-77bba9db591f83d6895e85ac071262e1,2024-04-11 18:24:35.325000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-d55331243e14095d392c110c633bc4d2,2024-02-05 16:19:00.016000,SHE-HWS-55021-S-BGE,25.99
ajs-next-18625998cc365e4696d8897191d909df,2024-04-09 17:47:30.737000,TRU-SPB-10022-S-BLK,28.99
ajs-next-03585c34c8303ab14d2f4d19a6ef27fd,2024-03-26 21:42:50.147000,SHE-SNC-62001-S-NUD,23.99
ajs-next-3553e4306696efe8ddb5b202fccd0a5c,2024-03-05 22:15:00.143000,BERK-4415-1-329,8.95
ajs-next-e8ce387c1c781634af4969f54e7436af,2024-03-05 23:02:58.773000,TRU-SB-91401-XS-CHT,15.99
ajs-next-cc94fb4d92fc3bedbc87536116818600,2024-03-05 22:38:17.326000,SHE-OBC-73001-S-BLK,16
ajs-next-766163b1aab92ba4efdb3e4b9dec69c2,2024-03-05 22:39:26.487000,TRU-SB-91404-XS-BLK,30
ajs-next-ca52a1cff83c75f550f2d7d2a2a3d588,2024-03-05 22:39:55.617000,SHE-OBC-73001-S-BLK,30
ajs-next-a5cadc07f574b297dcdb5498785f4f88,2024-03-05 22:32:09.630000,TRU-MST-33422-014-CHOC,15
ajs-next-8eb99e79259d4554a4be1e923bf09448,2024-03-09 02:47:21.967000,SP-SL-S-BLK,23.99
ajs-next-5090cf4078d33d431f8bc215084d00d1,2024-03-27 16:46:25.565000,SHE-SNC-62001-S-NUD,23.99
ajs-next-2192de6b00673e459701954c65edaa61,2024-03-04 11:22:45.691000,TRU-MSB3-51422-BLK-XSS,20.99
ajs-next-a265ecb5a5ef9b0338ba6857ed33f4d8,2024-03-04 11:21:20.175000,EMP-HWL-42075-S-BLK,30.99
ajs-next-2627ab8426fc9b14df41adb227f957ed,2024-01-14 20:56:40.133000,EMP-HWL-42075-S-BLK,30.99
ajs-next-8b0148201a86b4516a4631d2f45b3703,2024-01-14 20:57:08.404000,SHE-CSL-41402-S-BLK,37
ajs-next-9da06954b33d5a22b5fdd5e299c1ae7c,2024-01-30 16:44:16.261000,TRU-CSB-10400-S-BLK,28.99
ajs-next-5e21c152f8e747725f13efc9d468baaf,2024-03-20 12:02:51.530000,EMP-HWC-42024-S-BLK,26
ajs-next-72edf79faf04630edfd1ec2f3ed5e9a2,2024-03-25 12:32:21.835000,TRU-SPB-10022-S-BLK,44
ajs-next-33a48903c17959dab3d10d69c521e4fe,2024-03-04 18:56:08.399000,SHE-SNB-95001-S-BLK,29.99
ajs-next-223bf4f24525b653fcb14808d474a513,2024-03-20 14:27:27.975000,"",17.990000000000002
ajs-next-b81d50ae4e45f95c843e1fdbeb994a24,2024-04-03 18:12:03.758000,TRU-CP-56002-S-BLK,16.99
ajs-next-64fc2342ee5fd428b12e28949dc05344,2024-04-03 18:25:26.332000,TRU-CB-91400-S-BLK,25.99
ajs-next-3343252125fe1d416dd0efec51e4d4ad,2024-04-03 18:25:26.300000,TRU-CB-91400-S-BLK,25.99
ajs-next-a1f5ee7881f2ed5a56ea21435170e2ce,2024-03-05 16:13:37.639000,TRU-MST-33422-014-CHOC,10.99
ajs-next-f3acc0347f4ac47d15ce33b7afe79d60,2024-04-04 23:29:01.408000,TRU-LAB-10210-S-BLK,34.99
ajs-next-808b111e73202f8cebe8295919b9d067,2024-03-26 13:36:12.411000,SHE-CSL-41402-S-BLK,26.99
ajs-next-297051bf32ff0125f8c9614ed5212636,2024-02-25 17:14:50.090000,SHE-OBC-73001-S-BLK,19.99
ajs-next-45a7fe50d9f2887155b73797bb14c5a3,2024-04-11 02:51:04.262000,TRU-MGS-38422-014-NUD,16.99
ajs-next-4715e52ab06f17c54574ebb2f9f3c78c,2024-01-08 21:26:47.816000,TRU-SB-91401-XS-CHT,22
ajs-next-4c97f610d3afa01fca9d6ad464b44a08,2024-04-08 18:09:36.350000,TRU-SPB-10001-XS-BLK,15.99
ajs-next-ef09a5473958b975f91544d9428492cc,2024-03-13 17:58:36.428000,TRU-LAB-10210-S-BLK,45
ajs-next-36fd8472872b8e58118e3ea9d16d0f68,2024-02-01 13:38:42.241000,SHE-SNC-62001-S-BLK,33
ajs-next-2f987232b1c3cae77647bb0accfb75a3,2024-04-09 12:16:58.625000,TRU-LAB-10210-S-BLK,34.99
ajs-next-f6f55a4230900c4fc9c52b2c1481a7c4,2024-03-29 19:01:47.191000,EMP-BBT-81007-S-BLK,79
ajs-next-4079b3b569d621d4d2ce3d82e2a47c15,2024-03-20 15:40:47.767000,EMP-SLS-81005-S-BLK,32.99
ajs-next-47ce9df3d10d56979e9a01e9c90ee4e1,2024-03-31 21:11:01.027000,SHE-SNC-62001-S-BLK,23.99
ajs-next-aff5a6d8c2d7e094724daca92a27106f,2024-03-04 15:09:52.264000,EMP-SNC-62001-S-BLK,25
ajs-next-126583c95cb0641fa108eda490d61612,2024-03-04 15:56:49.503000,SHE-CSL-41402-S-BLK,26.99
ajs-next-93906b1e620ef36e73dda5aed0c5c4c6,2024-03-04 15:57:05.110000,TRU-LAB-10210-S-CHT,32.99
ajs-next-8a97f7a59fbca895ae5e81e048631799,2024-02-12 03:40:30.833000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-b9ca820c2a346f8ca8cf73ad5a27a827,2024-04-08 15:13:46.054000,TRU-CSB-10400-S-BGE,45
ajs-next-c904c5526c67c0614b48d8bd41b46912,2024-03-05 04:39:02.049000,EMP-HWBS-18437-S-BLK,20.99
ajs-next-ad5ec7813fd916a7d5471d7b83af2b13,2024-04-06 02:08:37.098000,EMP-SNC-62001-S-BLK,25
ajs-next-c7a46819a9f75c04285361797d02c5ad,2024-03-18 11:07:05.388000,SHE-SNC-62001-S-NUD,23.99
ajs-next-bcb55c1d6edf94387590cd7f4517f8d3,2024-04-11 16:54:54.706000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-d8bb7267b1bddeffdf0f37e11f1f848c,2024-04-11 16:48:18.367000,SHE-AWSP-52005-XSS-BGE,19.99
ajs-next-658081f6f83eea69085a02968d2c3743,2024-04-11 16:19:10.106000,EMP-HWT-98099-S-BLK,18.99
ajs-next-bfdd2574573d99f80abaa33e58b4e9e8,2024-03-12 15:34:21.370000,EMP-SNC-62001-S-BLK,25
ajs-next-15195666bae5ae5df57ef7f8b70f89fc,2024-04-09 17:02:12.649000,SHE-BHEB-13402-S-BLK,30.99
ajs-next-e877c528e8e5dd1a477bbeb21deef27c,2024-04-09 17:02:21.925000,TRU-SPB-10022-S-BLK,28.99
ajs-next-b64e8f08caaffaf5cc11d2820826c177,2024-04-09 13:27:13.468000,EMP-HWBS-18437-S-BLK,12.99
ajs-next-c89de51a752d872cbb5d0800dd28e833,2024-03-16 23:59:51.131000,TRU-LAB-10210-S-BLK,48
ajs-next-a0209430610bedd7d5aa7f3a18362dbc,2024-03-08 17:18:38.360000,TRU-SPB-10022-S-BLK,37
ajs-next-335317ff4411a31a9a032005a3e9d9e7,2024-03-08 17:18:45.467000,TRU-SPB-10022-S-BLK,26.99
ajs-next-aad27ffd8d1e20e0cec7660e7a2affd5,2024-04-11 13:16:16.246000,TRU-10023-S-NUD,19.99
ajs-next-c63ea4b6234be318733ca9b25ec1efd5,2024-04-11 14:09:09.158000,TRU-LAB-10210-S-BLK,34.99
ajs-next-d1927c6faf775f78e45d60cc8e0eecb0,2024-04-11 13:43:31.490000,MS-ESCAPE-8-BLK,172
ajs-next-ab0b12d5a3f43aea4d7979e0ba7c42a5,2024-04-11 13:29:57.529000,TRU-LAB-10210-S-BLK,34.99
ajs-next-f1fcca584409f66552618fb3d13aed7a,2024-02-16 11:16:26.463000,SHE-HWS-55021-S-BGE,25.99
ajs-next-327f99c55fe39f5e0fa42a6102b5b7c6,2024-04-01 10:32:43.287000,TRU-SPB-10022-S-BLK,40
ajs-next-40b9343b569f63d8283eacde07072ac4,2024-03-13 14:43:14.892000,EMP-SSB-81068-S-BGDY,18.99
ajs-next-97f9a4064d3da8aa55555b51c6c91760,2024-01-20 01:13:40.590000,TRU-RSB-97097-S-BLK/WHT,15.99
ajs-next-79a88046dd22dd060d0df05888181d8f,2024-03-30 22:46:50.896000,EMP-SNC-62001-S-BLK,15.99
ajs-next-4020247804cb72b475b9a455ed2d0faa,2024-03-30 22:57:28.220000,EMP-SSB-81068-S-BGDY,15.99
ajs-next-5629410d78b0e03a9081743368c2562c,2024-04-05 10:14:40.076000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-8904f6655e66c0a925552816b9fbac55,2024-01-18 16:47:03.808000,"",62.99
ajs-next-e0d66bc2f6e16fa66f12960330fef30d,2024-01-18 16:53:05.057000,TRU-RSB-97097-S-BLK/WHT,22.99
ajs-next-7605c8de6282edb63a7c9c2259eb941a,2024-04-11 05:11:28.142000,SHE-SSST-48001-S-BLK,24.99
ajs-next-86e681103a6aafc3ebccc44cb97fd02c,2024-01-21 15:00:03.487000,TRU-LAB-10210-S-BLK,32.99
ajs-next-866f36edd41713420cf16807f2c07caf,2024-03-30 11:47:42.088000,TRU-LAB-10210-S-BLK,48
ajs-next-df1128b7e076d36ceb61287e7b3a4790,2024-03-28 11:49:07.086000,EMP-SNC-62001-S-BLK,17.99
ajs-next-a70712988f805bf2e0fcb4d06c399591,2024-03-14 17:10:32.103000,TRU-SB-91401-XS-CHT,15.99
ajs-next-388594552679f70c282fb5f918f1bda6,2024-02-26 21:28:36.342000,SHE-SNC-62001-S-BLK,21.99
ajs-next-cef84554d41efb5a5877245bf5c4ae5b,2024-03-29 07:19:15.558000,EMP-SNC-62001-S-BLK,21.49
ajs-next-ebab8cce21d4427d8af6d3e8236509ba,2024-01-22 20:52:33.578000,"",45
ajs-next-2be95398169edffa0f5f412651d49067,2024-03-22 17:04:48.626000,EMP-HWBS-18437-S-BLK,19.99
ajs-next-587b0e51eeda46c03458ee659901f90d,2024-04-09 18:01:35.582000,TRU-SPB-10022-S-BLK,28.99
ajs-next-984e8f9b91ed68a684833e6ba20cbc56,2024-01-25 18:03:04.808000,SHE-SNC-62001-S-BLK,33
ajs-next-ec5cd3a480e76c356aeb1738f5cf53d7,2024-01-21 19:53:11.297000,EMP-SNC-62001-S-BLK,15.99
ajs-next-c9e2aa4c3bb1b335e5801ed97c9dc620,2024-04-11 16:00:20.143000,SHE-EMS-52002-S-LAT,25.99
ajs-next-b2c377715acdd019d56889ac2c6d9dec,2024-04-11 15:18:33.725000,EMP-HWSS-55024-XS-S-BLK,15.99
ajs-next-c26c4832e054dbf791bc0acb0ba767cd,2024-04-11 15:59:49.076000,TRU-LAB-10210-S-BLK,33.99
ajs-next-7c42596dbb7586d0c1a3463d3569260f,2024-02-25 06:58:25.250000,SHE-CSL-41402-S-BLK,26.99
ajs-next-40a1c14566a5f223bebce88cbfbd1899,2024-03-04 13:02:20.817000,EMP-HWL-42075-S-BLUE,32
ajs-next-eba71db752d6ac42de38826a4a2948d7,2024-02-10 00:24:46.120000,SHE-SNC-62001-S-BLK,30
ajs-next-d7a4842530cbc898264121e7d27089a3,2024-02-13 16:57:09.092000,SHE-SNC-62001-S-BLK,21.99
ajs-next-e7676eb7f42c440583d4fd2cb732a21c,2024-01-23 18:04:29.590000,EMP-HWSS-55024-XS-S-BLK,15.99
ajs-next-5d057b802c5869fa1125f64e5d9f1669,2024-01-10 14:05:15.900000,SHE-HWS-55021-S-BGE,25.99
ajs-next-6e98c2b93b5d0cf0ba37f624fbf75c5c,2024-03-02 05:44:23.567000,EMP-HWSS-55024-XS-S-BLK,22
ajs-next-9015f578ead6de8e2207839960b9fdef,2024-02-24 10:22:30.517000,SHE-SNC-62001-S-BLK,21.99
